"","status_id","conversation_id","user_id","in_reply_to_user_id","is_retweet","retweet_user_id","quoted_user_id","created_at","text","lang","like_count","quote_count","reply_count","retweet_count","reply_settings","possibly_sensitive","impression_count","following_count","bookmark_count","quoted_text","media_type","verified","entities_normalizes_text","entities_probability","entities_type","entity_description","entity_id","entity_name"
"1","1662955938527969282","1662955938527969282","30354991",NA,1,"1349149096909668363",NA,"2023-05-28T22:56:06.000Z","RT @POTUS: Speaker McCarthy and I reached a bipartisan budget agreement that will prevent the worst possible crisis – a default for the fir…","en",0,0,0,6232,"everyone",FALSE,2,725,0,NA,NA,TRUE,"McCarthy","0.6455","Person","US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,Politics,US Senator Kamala Harris (CA),Politician","10040395078,875006493984149509,10040395078,875006493984149509,10040395078,847878884917886977,875006493984149509,1070032753834438656","Joe Biden,Kamala Harris,Joe Biden,Kamala Harris,Joe Biden,Politics,Kamala Harris,Political figures"
"2","1664769521339473920","1664769521339473920","30354991",NA,1,"1349149096909668363",NA,"2023-06-02T23:02:38.000Z","RT @POTUS: Tune in as I deliver remarks on the passage of the bipartisan budget agreement. https://t.co/NAnAAvVmtG","en",0,0,0,1896,"everyone",FALSE,1,725,0,NA,NA,TRUE,NA,NA,NA,"US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,Politics,US Senator Kamala Harris (CA),Politician","10040395078,875006493984149509,10040395078,875006493984149509,10040395078,847878884917886977,875006493984149509,1070032753834438656","Joe Biden,Kamala Harris,Joe Biden,Kamala Harris,Joe Biden,Politics,Kamala Harris,Political figures"
"3","1662640454788153345","1662640454788153345","30354991",NA,1,"1349149096909668363",NA,"2023-05-28T02:02:29.000Z","RT @POTUS: Earlier this evening, Speaker McCarthy and I reached a budget agreement in principle.
 
It is an important step forward that red…","en",0,0,0,7536,"everyone",FALSE,2,725,0,NA,NA,TRUE,"McCarthy","0.479","Person","US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,Politics,US Senator Kamala Harris (CA),Politician","10040395078,875006493984149509,10040395078,875006493984149509,10040395078,847878884917886977,875006493984149509,1070032753834438656","Joe Biden,Kamala Harris,Joe Biden,Kamala Harris,Joe Biden,Politics,Kamala Harris,Political figures"
"4","1664585497673441280","1664585497673441280","30354991",NA,1,"1349149096909668363",NA,"2023-06-02T10:51:23.000Z","RT @POTUS: Just now, Senators from both parties voted to protect our hard-earned economic progress and prevent a first-ever default.

No on…","en",0,0,0,5931,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,Politics,US Senator Kamala Harris (CA),Politician","10040395078,875006493984149509,10040395078,875006493984149509,10040395078,847878884917886977,875006493984149509,1070032753834438656","Joe Biden,Kamala Harris,Joe Biden,Kamala Harris,Joe Biden,Politics,Kamala Harris,Political figures"
"5","1661770679169998855","1661770679169998855","30354991",NA,1,"803694179079458816",NA,"2023-05-25T16:26:18.000Z","RT @VP: George Floyd should be alive today. Three years after his murder, our Administration remains committed to honoring his memory by fi…","en",0,0,0,809,"everyone",FALSE,0,725,0,NA,NA,TRUE,"George Floyd","0.9751","Person","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,1266467007987253248,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,George Floyd,Kamala Harris,Politics,Kamala Harris,Political figures"
"6","1662580321382981632","1662580321382981632","30354991",NA,1,"803694179079458816",NA,"2023-05-27T22:03:32.000Z","RT @VP: As I told the West Point Class of 2023, global security and global prosperity depend on the leadership of the United States of Amer…","en",0,0,0,729,"everyone",FALSE,0,725,0,NA,NA,TRUE,"West,United States of Amer","0.496,0.7098","Place,Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"7","1660373395542867969","1660373395542867969","30354991",NA,1,"803694179079458816",NA,"2023-05-21T19:54:00.000Z","RT @VP: Our Administration is partnering with Baby2Baby to launch a pilot program that provides maternal and newborn supply kits to low-inc…","en",0,0,0,1297,"everyone",FALSE,0,725,0,NA,NA,TRUE,"Baby2Baby","0.9078","Other","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"8","1662073642384076801","1662073642384076801","30354991",NA,1,"803694179079458816",NA,"2023-05-26T12:30:10.000Z","RT @VP: We have seen yet another attack on women's fundamental freedoms — this time in South Carolina. 
 
This must end. Congress must pass…","en",0,0,0,1049,"everyone",FALSE,0,725,0,NA,NA,TRUE,"South Carolina,Congress","0.9495,0.6432","Place,Organization","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,South Carolina","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,1016381785339408384","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,South Carolina"
"9","1659169326644035584","1659169326644035584","30354991",NA,1,"803694179079458816",NA,"2023-05-18T12:09:28.000Z","RT @VP: Doug's leadership and commitment to uplifting the voices and contributions of the Jewish community are some of the many reasons tha…","en",0,0,0,526,"everyone",FALSE,2,725,0,NA,NA,TRUE,"Doug","0.6541","Person","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,Conversation from and about the White House,both as a destination and as political voice,Politics,Conversation from and about the White House,both as a destination and as political voice,Political Body","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,871795678447456256,847878884917886977,871795678447456256,1068583660914266113","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,The White House,Politics,The White House,Government institutions"
"10","1658546429424459787","1658546429424459787","30354991",NA,1,"803694179079458816",NA,"2023-05-16T18:54:17.000Z","RT @VP: My mother would say: don’t let people tell you who you are — instead, tell them who you are.

It is my hope that every young AA&amp;NHP…","en",0,0,0,738,"everyone",FALSE,2,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"11","1660738483508465676","1660738483508465676","30354991",NA,1,"803694179079458816",NA,"2023-05-22T20:04:44.000Z","RT @VP: Last week, I sat down with men of color who are entrepreneurs and small business owners to discuss the critical work our Administra…","en",0,0,0,795,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Brands,companies,advertisers and every non-person handle with the profit intent related to Banks,Credit cards,Insurance,Investments,Stocks ,Small business,Politics,Small business,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,1557696848252391426,857878891611865089,781974596148793345,847878884917886977,857878891611865089,875006493984149509,1070032753834438656,1503733786608955394,1584573725449408513","Kamala Harris,Kamala Harris,Financial Services Business,Small business,Business & finance,Politics,Small business,Kamala Harris,Political figures,Small and medium-sized business,Businesses by size"
"12","1659606986676224013","1659606986676224013","30354991",NA,1,"803694179079458816",NA,"2023-05-19T17:08:34.000Z","RT @VP: When I was a child, my parents brought me to civil rights marches in Oakland.
 
Now, it is my greatest honor to continue the fight…","en",0,0,0,1052,"everyone",FALSE,0,725,0,NA,NA,TRUE,"Oakland","0.9463","Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"13","1662104873595174912","1662104873595174912","30354991",NA,1,"803694179079458816",NA,"2023-05-26T14:34:16.000Z","RT @VP: To Alexis, Angel, Flau’jae, and the entire LSU Tigers women's basketball team, I am so impressed by your poise, strength, and excel…","en",0,0,0,620,"everyone",FALSE,0,725,0,NA,NA,TRUE,"Alexis,Angel,Flau,jae,LSU Tigers","0.6941,0.6435,0.5717,0.3917,0.4154","Person,Person,Person,Other,Organization","US Senator Kamala Harris (CA),NCAA Women's Basketball,US Senator Kamala Harris (CA),Brands,companies,advertisers and every non-person handle with the profit intent related to sports nutrition,athletic apparel,sports apps,fitness venues,Politics,Sports,US Senator Kamala Harris (CA),NCAA Women's Basketball,Politician,Sports","875006493984149509,1166200814223802368,930466450480840704,875006493984149509,1557697289971322880,706083902411055104,847878884917886977,847900493514891265,875006493984149509,930466450480840704,1070032753834438656,1166200814223802368,1280761628443545600,1280761628443545600,706083902411055104,706083902411055104,847900493514891265","Kamala Harris,LSU Tigers,NCAA Women's Basketball,Kamala Harris,Sports & Fitness Business,Basketball,Politics,Sports,Kamala Harris,NCAA Women's Basketball,Political figures,LSU Tigers,Louisiana State University,Louisiana State University,Basketball,Basketball,Sports"
"14","1662580308141547520","1662580308141547520","30354991",NA,1,"803694179079458816",NA,"2023-05-27T22:03:29.000Z","RT @VP: Our military is the strongest in the world. It is a force that underwrites global stability and our national security.
 
And it is…","en",0,0,0,1238,"everyone",FALSE,1,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Global conversation about threats of terrorism,response of governments,and national security  ,Politics,US Senator Kamala Harris (CA),Political issues,Politician","875006493984149509,875006493984149509,847543836330958848,847878884917886977,875006493984149509,900740740468191232,1070032753834438656","Kamala Harris,Kamala Harris,Global security & terrorism,Politics,Kamala Harris,Political issues,Political figures"
"15","1661458919758200834","1661458919758200834","30354991",NA,1,"803694179079458816",NA,"2023-05-24T19:47:29.000Z","RT @VP: One year ago, 19 children and two educators were killed in a mass shooting in an elementary school in Uvalde, TX. We mourn for thos…","en",0,0,0,1203,"everyone",FALSE,0,725,0,NA,NA,TRUE,"Uvalde,TX","0.7632,0.8928","Place,Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,Family and Life Stages,Parenting K-6 kids","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,864925500627484672,864926035569135616","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Family and life stages,Parenting K-6 kids"
"16","1667138461596278789","1667138461596278789","30354991",NA,1,"803694179079458816",NA,"2023-06-09T11:55:57.000Z","RT @VP: It was great to meet again with Prime Minister Philip Davis of The Bahamas.

For 50 years, our nations have enjoyed strong diplomat…","en",0,0,0,470,"everyone",FALSE,0,725,0,NA,NA,TRUE,"Philip Davis,The Bahamas","0.9739,0.4665","Person,Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"17","1662580251120074760","1662580251120074760","30354991",NA,1,"803694179079458816",NA,"2023-05-27T22:03:15.000Z","RT @VP: It was my profound honor to deliver the commencement address at West Point. 
 
With their skill, discipline, and determination, the…","en",0,0,0,1469,"everyone",FALSE,0,725,0,NA,NA,TRUE,"West Point","0.9507","Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"18","1666048589091467265","1666048589091467265","30354991",NA,1,"803694179079458816",NA,"2023-06-06T11:45:11.000Z","RT @VP: The Divine 9 will always be my family. I was grateful for the chance to meet with their leadership today.

@POTUS and I commend D9…","en",0,0,0,969,"everyone",FALSE,1,725,0,NA,NA,TRUE,"The,Divine 9","0.4994,0.833","Other,Other","US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,Politics,US Senator Kamala Harris (CA),Politician","10040395078,875006493984149509,10040395078,875006493984149509,10040395078,847878884917886977,875006493984149509,1070032753834438656","Joe Biden,Kamala Harris,Joe Biden,Kamala Harris,Joe Biden,Politics,Kamala Harris,Political figures"
"19","1664317175023169536","1664317175023169536","30354991",NA,1,"803694179079458816",NA,"2023-06-01T17:05:10.000Z","RT @VP: Doug and I are wishing everyone a wonderful first day of Pride Month.
 
This month, we recommit ourselves to leading with love and…","en",0,0,0,1125,"everyone",FALSE,5,725,0,NA,NA,TRUE,"Doug,Pride Month","0.5062,0.5152","Person,Other","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"20","1663303938924314625","1663303938924314625","30354991",NA,1,"803694179079458816",NA,"2023-05-29T21:58:56.000Z","RT @VP: On Memorial Day, we pay tribute to our fallen heroes – our brave service members who made the ultimate sacrifice on behalf of our c…","en",0,0,0,1758,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),This entity for Memorial day for all years,US Senator Kamala Harris (CA),This entity for Memorial day for all years,Holidays,Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,1240941899902357510,875006493984149509,1240941899902357510,847548225712119808,847878884917886977,875006493984149509,1070032753834438656,1436053202835689485","Kamala Harris,Memorial Day ,Kamala Harris,Memorial Day ,Holidays,Politics,Kamala Harris,Political figures,Events"
"21","1667138467078258688","1667138467078258688","30354991",NA,1,"803694179079458816",NA,"2023-06-09T11:55:59.000Z","RT @VP: As neighbors, the United States shares common bonds and interests with Caribbean nations. 

Our partnership is key to our shared pr…","en",0,0,0,638,"everyone",FALSE,0,725,0,NA,NA,TRUE,"United States","0.9348","Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"22","1662441535823118337","1662441535823118337","30354991",NA,1,"803694179079458816",NA,"2023-05-27T12:52:03.000Z","RT @VP: The 2023 NCAA National Champion LSU Tigers are leaders, role models, and champions – both on and off the court. 
 
They remind us w…","en",0,0,0,748,"everyone",FALSE,0,725,0,NA,NA,TRUE,"NCAA National","0.7308","Organization","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Brands,companies,advertisers and every non-person handle with the profit intent related to sports nutrition,athletic apparel,sports apps,fitness venues,Politics,Sports,US Senator Kamala Harris (CA),Politician","875006493984149509,1284135743791620096,875006493984149509,1557697289971322880,847878884917886977,847900493514891265,875006493984149509,1070032753834438656,1280761628443545600,1284135743791620096,1280761628443545600","Kamala Harris,College sports,Kamala Harris,Sports & Fitness Business,Politics,Sports,Kamala Harris,Political figures,Louisiana State University,College sports,Louisiana State University"
"23","1663174240693092362","1663174240693092362","30354991",NA,1,"803694179079458816",NA,"2023-05-29T13:23:33.000Z","RT @VP: On Memorial Day, we honor those who made the ultimate sacrifice for our nation.

We owe these heroes, and their survivors, a profou…","en",0,0,0,1118,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),This entity for Memorial day for all years,US Senator Kamala Harris (CA),This entity for Memorial day for all years,Holidays,Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,1240941899902357510,875006493984149509,1240941899902357510,847548225712119808,847878884917886977,875006493984149509,1070032753834438656,1436053202835689485","Kamala Harris,Memorial Day ,Kamala Harris,Memorial Day ,Holidays,Politics,Kamala Harris,Political figures,Events"
"24","1662459962654687234","1662459962654687234","30354991",NA,1,"803694179079458816",NA,"2023-05-27T14:05:16.000Z","RT @VP: Tune in as I deliver the commencement address at the U.S. Military Academy at West Point. https://t.co/7WnEnIsQF9","en",0,0,0,1444,"everyone",FALSE,0,725,0,NA,NA,TRUE,"U.S. Military Academy,West Point","0.5054,0.948","Place,Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Careers,US Military,US Military,Politics,US Senator Kamala Harris (CA),Political Body,Politician,US Military","875006493984149509,875006493984149509,847544972781826048,1088509400464031744,1088509400464031744,847878884917886977,875006493984149509,1068583660914266113,1070032753834438656,1088509400464031744","Kamala Harris,Kamala Harris,Careers,US Military,US Military,Politics,Kamala Harris,Government institutions,Political figures,US Military"
"25","1664746745182535685","1664746745182535685","30354991",NA,1,"803694179079458816",NA,"2023-06-02T21:32:08.000Z","RT @VP: Every person in our nation deserves to live free from gun violence.

Last year, we passed the most significant federal gun safety l…","en",0,0,0,797,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"26","1664253758635753472","1664253758635753472","30354991",NA,1,"803694179079458816",NA,"2023-06-01T12:53:11.000Z","RT @VP: It was an honor to commemorate this Asian American, Native Hawaiian, and Pacific Islander Heritage Month with many of our brilliant…","en",0,0,0,1028,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"27","1666930464324476930","1666930464324476930","30354991",NA,1,"803694179079458816",NA,"2023-06-08T22:09:27.000Z","RT @VP: The most fundamental right of American citizenship is the right to vote. 

Today, the Supreme Court rejected Alabama’s attempt to d…","en",0,0,0,743,"everyone",FALSE,0,725,0,NA,NA,TRUE,"Supreme Court,Alabama","0.6788,0.9368","Place,Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,Alabama,Conversation about the Supreme Court and justices,Politics,Conversation about the Supreme Court and justices,Political Body,Conversation about the Supreme Court and justices,Conversation about the Supreme Court and justices","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,1004433527683731457,1291447199595782144,867872043672326144,847878884917886977,867872043672326144,1068583660914266113,1518650792080666625,867872043672326144,867872043672326144","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Alabama,United States politics,Supreme Court of the United States,Politics,Supreme Court of the United States,Government institutions,United States government institutions,Supreme Court of the United States,Supreme Court of the United States"
"28","1667138431170801672","1667138431170801672","30354991",NA,1,"803694179079458816",NA,"2023-06-09T11:55:50.000Z","RT @VP: A tremendous welcome from the people of The Bahamas as we mark 50 years of diplomatic relations between our two nations. https://t.…","en",0,0,0,879,"everyone",FALSE,0,725,0,NA,NA,TRUE,"The Bahamas","0.5392","Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"29","1667197799467819008","1667197799467819008","30354991",NA,1,"803694179079458816",NA,"2023-06-09T15:51:45.000Z","RT @VP: The people-to-people ties between The Bahamas and the United States are longstanding and as strong as ever. https://t.co/n4DXSk7QZh","en",0,0,0,518,"everyone",FALSE,0,725,0,NA,"photo,photo,photo",TRUE,"Bahamas,United States","0.7231,0.9566","Place,Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"30","1666465121185439744","1666465121185439744","30354991",NA,1,"803694179079458816",NA,"2023-06-07T15:20:20.000Z","RT @VP: Abortion bans stand between doctors and their patients. 
 
I sat down with Dr. Colleen McNicholas, an OB-GYN in Missouri, to discus…","en",0,0,0,1033,"everyone",FALSE,0,725,0,NA,NA,TRUE,"Colleen McNicholas,Missouri","0.7225,0.9341","Person,Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,Missouri,Politics,Political issues","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,1004449411504590848,847878884917886977,900740740468191232","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Missouri,Politics,Political issues"
"31","1664709881369174016","1664709881369174016","30354991",NA,1,"803694179079458816",NA,"2023-06-02T19:05:39.000Z","RT @VP: The bipartisan budget agreement prevents the first-ever default in our nation's history.

This legislation protects the crucial pro…","en",0,0,0,462,"everyone",FALSE,1,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"32","1666822687157526528","1666822687157526528","30354991",NA,1,"803694179079458816",NA,"2023-06-08T15:01:11.000Z","RT @VP: I am heading to The Bahamas today to meet with Caribbean leaders and I look forward to further strengthening the U.S.-Caribbean par…","en",0,0,0,1331,"everyone",FALSE,0,725,0,NA,NA,TRUE,"The Bahamas,Caribbean,U.S.-Caribbean","0.7726,0.5681,0.8632","Place,Place,Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"33","1658882063460597763","1658882063460597763","30354991",NA,1,"803694179079458816",NA,"2023-05-17T17:07:59.000Z","RT @VP: 69 years ago today, the Supreme Court issued its landmark decision in Brown v. Board of Education that rejected the unjust principl…","en",0,0,0,1049,"everyone",FALSE,2,725,0,NA,NA,TRUE,"Supreme Court,Brown v,of","0.414,0.4105,0.6257","Place,Organization,Organization","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,Politics,Political issues,Conversation about the education system in the US. Includes the Education Department and proposed policy changes.,Conversation about the education system in the US. Includes the Education Department and proposed policy changes.","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,847878884917886977,900740740468191232,908784952224841728,1291447199595782144,1518689897296453633,908784952224841728","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Politics,Political issues,Education System in the United States,United States politics,United States political issues,Education System in the United States"
"34","1663878763157811200","1663878763157811200","30354991",NA,1,"803694179079458816",NA,"2023-05-31T12:03:05.000Z","RT @VP: The majority of pregnancy-related deaths occur after child birth. Most are preventable.

33 states &amp; D.C. have answered our Adminis…","en",0,0,0,1182,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"35","1658476182088876034","1658476182088876034","30354991",NA,0,NA,NA,"2023-05-16T14:15:09.000Z","217 House Republicans voted for a bill that could cut up to 60,000 teaching jobs—affecting more than 25 million kids. 

Our teachers and children deserve better. https://t.co/ktQ3RGIOKQ","en",4997,159,3874,1725,"everyone",FALSE,784755,725,24,NA,"photo",TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures"
"36","1658519961801719831","1658519961801719831","30354991",NA,0,NA,NA,"2023-05-16T17:09:07.000Z","Small businesses are the backbone of America’s economy. 

Their creativity, hard work, determination, and innovation create prosperity and opportunity for millions of people, helping shape the future of our country. https://t.co/j1flsmb8QT","en",1550,21,262,277,"everyone",FALSE,286325,725,7,NA,"photo",TRUE,"America","0.9469","Place","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Conversation about global finance and economies.,Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,781974596752842752,1412579054855671809,847511168268644352,847878884917886977,875006493984149509,1070032753834438656,1239963613978226688,1407811550987972617,1239963613978226688","Kamala Harris,Kamala Harris,Services,Google Innovation,Global Economy,Politics,Kamala Harris,Political figures,Economic Issues in the United States,Industries,Economic Issues in the United States"
"37","1659364267873783808","1659364267873783808","30354991",NA,0,NA,NA,"2023-05-19T01:04:05.000Z","All Americans deserve to be safe from gun violence.

We know the solutions to help end gun violence. The American people are not divided on this issue—a majority of gun owners support sensible reforms.

Let’s get it done. https://t.co/vwcaXoFUzJ","en",7575,194,4015,1257,"everyone",FALSE,653351,725,12,NA,"photo",TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Political issues,Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,900740740468191232,1070032753834438656,1291447199595782144,1518689897296453633,1560651052130508803","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political issues,Political figures,United States politics,United States political issues,Gun rights in the United States"
"38","1658559607239766020","1658559607239766020","30354991",NA,0,NA,NA,"2023-05-16T19:46:39.000Z","In our first two years in office, President @JoeBiden and I:

Capped the cost of insulin for seniors at $35 a month
Capped the cost of prescription medication at $2,000 a year for our seniors
Passed a law to replace lead pipes throughout America

And we're just getting started.","en",3236,103,2308,588,"everyone",FALSE,654280,725,14,NA,NA,TRUE,"America","0.7542","Place","US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,US Senator Kamala Harris (CA),US President Joe Biden,Politics,US Senator Kamala Harris (CA),Politician","10040395078,875006493984149509,10040395078,875006493984149509,10040395078,847878884917886977,875006493984149509,1070032753834438656","Joe Biden,Kamala Harris,Joe Biden,Kamala Harris,Joe Biden,Politics,Kamala Harris,Political figures"
"39","1658613927708590084","1658613927708590084","30354991",NA,0,NA,NA,"2023-05-16T23:22:30.000Z","With extremist Republicans attacking abortion access and reproductive rights nationwide, there's so much at stake — and we are fighting back. Tune in now as I speak to the leaders of @emilyslist.
https://t.co/WbNyAaXFmG","en",3310,30,735,703,"everyone",FALSE,492397,725,15,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Political issues,Politician,Politics,Political issues","875006493984149509,875006493984149509,847878884917886977,875006493984149509,900740740468191232,1070032753834438656,847878884917886977,900740740468191232","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political issues,Political figures,Politics,Political issues"
"40","1658661140254056448","1658661140254056448","30354991",NA,0,NA,NA,"2023-05-17T02:30:06.000Z","A year after the Dobbs decision was leaked, it's clear that extremist so-called leaders—as part of their national agenda—want a nationwide abortion ban.

We're not having that. https://t.co/tnedicW0bM","en",4429,44,997,710,"everyone",FALSE,432415,725,8,NA,"photo",TRUE,"Dobbs","0.6023","Other","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Political issues,Politician,Politics,Political issues","875006493984149509,875006493984149509,847878884917886977,875006493984149509,900740740468191232,1070032753834438656,847878884917886977,900740740468191232","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political issues,Political figures,Politics,Political issues"
